Leg	Site	Hole	Core	Core_type	Section_number	Section_type	Top_cm	Depth_mbsf	Section_id	Magnetic_susceptibility	Corrected_susceptibility	Run_number	Run_timestamp	Core_status	Liner_status	Requested_daq_interval	Requested_daqs_per_sample	Bkgd_susceptibility	Bkgd_elapsed_zero_time	Core_temperature	Loop_temperature	Sample_elapsed_zero_time	Actual_daq_period	Core_diameter
208	1263	C	12	H	3	S	57	266	391425	10	9.94129890630703072456464423944520511144	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	158414	4	6.6000000000000005
208	1263	C	12	H	3	S	60	267	391425	10.200000000000001	10.1382937055681441310578788322330938931	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	166524	4	6.6000000000000005
208	1263	C	12	H	3	S	62	267	391425	10	9.9352885048292575375511134250209826747	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	174634	4	6.6000000000000005
208	1263	C	12	H	3	S	65	267	391425	9.5	9.43228182187052439085396243684353872577	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	182748	4	6.6000000000000005
208	1263	C	12	H	3	S	67	267	391425	9.200000000000001	9.12927513891179124415681144866609477684	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	190862	4	6.6000000000000005
208	1263	C	12	H	3	S	70	267	391425	8.8	8.72624251710574341662791279359532804304	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	199046	4	6.6000000000000005
208	1263	C	12	H	3	S	72	267	391425	9	8.9232365752569335465259545959005504594	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	207158	4	6.6000000000000005
208	1263	C	12	H	3	S	75	267	391425	12.5	12.4190982174453570389694125406915667249	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	218326	4	6.6000000000000005
208	1263	C	12	H	3	S	77	267	391425	25	24.9158436332172878711802731360622235892	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	227109	4	6.6000000000000005
208	1263	C	12	H	3	S	80	267	391425	66.8	66.7125916428739501714743084981222127319	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	235885	4	6.6000000000000005
208	1263	C	12	H	3	S	82	267	391425	59.800000000000004	59.7093415053054206632563258363888677878	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	244656	4	6.6000000000000005
208	1263	C	12	H	3	S	85	267	391425	24.2	24.1060891444071213252527648032075237479	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	253433	4	6.6000000000000005
208	1263	C	12	H	3	S	87	267	391425	15.200000000000001	15.1028353012889754340588181890608469775	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	262214	4	6.6000000000000005
208	1263	C	12	H	3	S	90	267	391425	10.5	10.3995833109456377343528535511208361202	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	270990	4	6.6000000000000005
208	1263	C	12	H	3	S	92	267	391425	8.5	8.39633020893741511975409972745682571503	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	279769	4	6.6000000000000005
208	1263	C	12	H	3	S	95	267	391425	8	7.89307970081392397323852067048214758834	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	288541	4	6.6000000000000005
208	1263	C	12	H	3	S	97	267	391425	7.8	7.68982585769577808204457405633547081787	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	297322	4	6.6000000000000005
208	1263	C	12	H	3	S	100	267	391425	8	7.88657312624251710574341662791279359533	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	306100	4	6.6000000000000005
208	1263	C	12	H	3	S	102	267	391425	9.5	9.38332076534421776773985559473144955543	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	314877	4	6.6000000000000005
208	1263	C	12	H	3	S	105	267	391425	9.200000000000001	9.08006506945126368505792700437810687176	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	323663	4	6.6000000000000005
208	1263	C	12	H	3	S	107	267	391425	10.8	10.6768078913384630491856128330594314575	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	332453	4	6.6000000000000005
208	1263	C	12	H	3	S	110	267	391425	11.5	11.3735540482203171579916662189127546871	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	341234	4	6.6000000000000005
208	1263	C	12	H	3	S	112	267	391425	12.200000000000001	12.0702983523273630753097376285594120034	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	350020	4	6.6000000000000005
208	1263	C	12	H	3	S	115	267	391425	12.8	12.6669300077260709501585048848407817969	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	359110	4	6.6000000000000005
208	1263	C	12	H	3	S	117	267	391425	13	12.8635349831675408675803316837461624402	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	368272	4	6.6000000000000005
208	1263	C	12	H	3	S	120	267	391425	13	12.8601414408288573381925440636168758141	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	377430	4	6.6000000000000005
208	1263	C	12	H	3	S	122	267	391425	14	13.8567486396000970853999492339702555532	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	386586	4	6.6000000000000005
208	1263	C	12	H	3	S	125	267	391425	14.200000000000001	14.0533554678163751943097580090823021098	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	395743	4	6.6000000000000005
208	1263	C	12	H	3	S	127	267	391425	14	13.849961554922730026624373993711682301	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	404902	4	6.6000000000000005
208	1263	C	12	H	3	S	130	267	391425	13	12.8465809820077038376524602070290570673	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	414025	4	6.6000000000000005
208	1263	C	12	H	3	S	132	267	391425	12.8	12.6432419112483811380113426873757482894	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	423036	4	6.6000000000000005
208	1263	C	12	H	3	S	135	267	391425	13.5	13.3398906121753243745495441247584444844	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	432080	4	6.6000000000000005
208	1263	C	12	H	3	S	137	267	391425	13.5	13.3364959581717559302689673189051583103	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	441241	4	6.6000000000000005
208	1263	C	12	H	3	S	140	267	391425	13	12.8331013041681874859883905130518721363	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	450402	4	6.6000000000000005
208	1263	C	12	H	3	S	142	267	391425	12.5	12.3297070207195806800054101024399191449	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	459562	4	6.6000000000000005
208	1263	C	12	H	3	S	145	267	391425	13.5	13.326311255051127320832044110862633423	914	2003-04-05 08:36	FULL	FULL	2.5	4	0.2	539731	20.8	22	468726	4	6.6000000000000005
208	1263	C	12	H	4	S	5	267	391430	12.8	12.796378647562467237462869124585007863	915	2003-04-05 08:51	FULL	FULL	2.5	4	0.2	549408	20.8	22	9948	4	6.6000000000000005
208	1263	C	12	H	4	S	7	267	391430	13.200000000000001	13.1938086085386452326868192672840584775	915	2003-04-05 08:51	FULL	FULL	2.5	4	0.2	549408	20.8	22	17008	4	6.6000000000000005
208	1263	C	12	H	4	S	10	268	391430	13	12.9912720601083347894460947055739996505	915	2003-04-05 08:51	FULL	FULL	2.5	4	0.2	549408	20.8	22	23976	4	6.6000000000000005
208	1263	C	12	H	4	S	12	268	391430	13	12.9887355116780243462053701438639408236	915	2003-04-05 08:51	FULL	FULL	2.5	4	0.2	549408	20.8	22	30944	4	6.6000000000000005
208	1263	C	12	H	4	S	15	268	391430	13.5	13.486199327275904246024812161453782981	915	2003-04-05 08:51	FULL	FULL	2.5	4	0.2	549408	20.8	22	37911	4	6.6000000000000005
208	1263	C	12	H	4	S	17	268	391430	13.5	13.483662778845593802784087599743724154	915	2003-04-05 08:51	FULL	FULL	2.5	4	0.2	549408	20.8	22	44879	4	6.6000000000000005
208	1263	C	12	H	4	S	20	268	391430	14	13.9811276865280447317840293552332692644	915	2003-04-05 08:51	FULL	FULL	2.5	4	0.2	549408	20.8	22	51843	4	6.6000000000000005
208	1263	C	12	H	4	S	22	268	391430	18.2	18.1785925942104956607839711107228143748	915	2003-04-05 08:51	FULL	FULL	2.5	4	0.2	549408	20.8	22	58807	4	6.6000000000000005
