struct_name	table_name	column_name	column_id	go_struct_name	go_struct_type	json_name	code	xs_type	json_unit	json_unit_descript	json_descript
JanusThinSection	OCD_THIN_SECTION	HOLE	3	Hole	string	Hole					Letter identifying the hole at a site from which a core was retrieved or data was collected.
JanusThinSection	OCD_THIN_SECTION	CORE	4	Core	int64	Core					Sequential numbers identifying the cores retrieved from a particular hole.
JanusThinSection	OCD_THIN_SECTION	CORE_TYPE	5	Core_type	string	Core_type					Letter code identifying the drill bit/coring method used to retrieve the core.
JanusThinSection	OCD_THIN_SECTION	SECTION_NUMBER	6	Section_number	int64	Section_number					Sequential number of a section of a core.
JanusThinSection	OCD_THIN_SECTION	SECTION_TYPE	7	Section_type	string	Section_type					Type of a section (C=Core Catcher, S=Core).
JanusThinSection	OCD_THIN_SECTION	SECTION_ID	8	Section_id	int64	Section_id					Identifier (ID) of a section of a core.
JanusThinSection	OCD_THIN_SECTION	TOP_CM	9	Top_cm	string	Top_cm		float	cm	centimeters (cm)	Top value of an interval of a section in cm.
JanusThinSection	OCD_THIN_SECTION	BOT_CM	10	Bot_cm	string	Bot_cm		float	cm	centimeters (cm)	Bottom value of an interval of a section in cm.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MBSF	11	Depth_mbsf	string	Depth_mbsf		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf).
JanusThinSection	OCD_THIN_SECTION	DEPTH_MBSF_C	12	Depth_mbsf_c	string	Depth_mbsf_c		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with compression applied.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MBSF_V	13	Depth_mbsf_v	string	Depth_mbsf_v		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MBSF_VC	14	Depth_mbsf_vc	string	Depth_mbsf_vc		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed and compression applied.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MBSF_E	15	Depth_mbsf_e	string	Depth_mbsf_e		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MBSF_EC	16	Depth_mbsf_ec	string	Depth_mbsf_ec		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed and compression applied.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MBSF_VE	17	Depth_mbsf_ve	string	Depth_mbsf_ve		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids and exotics removed.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MBSF_VEC	18	Depth_mbsf_vec	string	Depth_mbsf_vec		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids and exotics removed and compression applied.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MCD	19	Depth_mcd	string	Depth_mcd		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd).
JanusThinSection	OCD_THIN_SECTION	DEPTH_MCD_C	20	Depth_mcd_c	string	Depth_mcd_c		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with compression applied.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MCD_V	21	Depth_mcd_v	string	Depth_mcd_v		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MCD_VC	22	Depth_mcd_vc	string	Depth_mcd_vc		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed and compression applied.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MCD_E	23	Depth_mcd_e	string	Depth_mcd_e		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MCD_EC	24	Depth_mcd_ec	string	Depth_mcd_ec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed and compression applied.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MCD_VE	25	Depth_mcd_ve	string	Depth_mcd_ve		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed.
JanusThinSection	OCD_THIN_SECTION	DEPTH_MCD_VEC	26	Depth_mcd_vec	string	Depth_mcd_vec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed and compression applied.
JanusThinSection	OCD_THIN_SECTION	LOCATION	27	Location	string	Location					Code that indicates the site where the Janus application is exercised.  Values are SHI(ship), GCR (Gulf Coast Repository), ECR (East Coast Repository) and BRE (Bremen repository).
JanusThinSection	OCD_THIN_SECTION	SAMPLE_ID	28	Sample_id	int64	Sample_id					Identifier (ID) of a sample.
JanusThinSection	OCD_THIN_SECTION	COMPONENT_TYPE_CODE	29	Component_type_code	string	Component_type_code					Code for type of component in a smear slide; M=Mineral, R=Rock, B=Biogenic, O=Other.
JanusThinSection	OCD_THIN_SECTION	COMPONENT_NAME_CODE	30	Component_name_code	int64	Component_name_code					Code number of the component name in a smear slide or sedimentary thin section.
JanusThinSection	OCD_THIN_SECTION	COMPONENT_NAME	31	Component_name	string	Component_name					Name of the component in a smear slide or sedimentary thin section.
JanusThinSection	OCD_THIN_SECTION	ABUNDANCE_CODE	32	Abundance_code	sql.NullString	Abundance_code					Code for abundance of a component in a thin section or smear slide.
JanusThinSection	OCD_THIN_SECTION	COMPONENT_PERCENT	33	Component_percent	sql.NullInt64	Component_percent			%	percent (%)	Percent of a component in a smear slide or thin section.
JanusThinSection	OCD_THIN_SECTION	THIN_SECTION_COMMENT	34	Thin_section_comment	sql.NullString	Thin_section_comment					Remark on a thin section.
JanusThinSectionCompRef	OCD_THIN_SECTION_COMP_REF	COMPONENT_NAME_CODE	1	Component_name_code	int64	Component_name_code					Code number of the component name in a smear slide or sedimentary thin section.
JanusThinSectionCompRef	OCD_THIN_SECTION_COMP_REF	COMPONENT_NAME	2	Component_name	string	Component_name					Name of the component in a smear slide or sedimentary thin section.
JanusThinSectionCompRef	OCD_THIN_SECTION_COMP_REF	COMPONENT_TYPE_CODE	3	Component_type_code	string	Component_type_code					Code for type of component in a smear slide; M=Mineral, R=Rock, B=Biogenic, O=Other.
JanusThinSectionCompRef	OCD_THIN_SECTION_COMP_REF	COMPONENT_TYPE_NAME	4	Component_type_name	string	Component_type_name					Name of the type of component in a smear slide or sedimentary thin section.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	LEG	1	Leg	int64	Leg					Number identifying the cruise.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	SITE	2	Site	int64	Site					Number identifying the site from which the core was retrieved. A site is the position of a beacon around which holes are drilled.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	HOLE	3	Hole	string	Hole					Letter identifying the hole at a site from which a core was retrieved or data was collected.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	CORE	4	Core	int64	Core					Sequential numbers identifying the cores retrieved from a particular hole.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	CORE_TYPE	5	Core_type	string	Core_type					Letter code identifying the drill bit/coring method used to retrieve the core.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	SECTION_NUMBER	6	Section_number	int64	Section_number					Sequential number of a section of a core.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	SECTION_TYPE	7	Section_type	string	Section_type					Type of a section (C=Core Catcher, S=Core).
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	SECTION_ID	8	Section_id	int64	Section_id					Identifier (ID) of a section of a core.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	TOP_CM	9	Top_cm	string	Top_cm		float	cm	centimeters (cm)	Top value of an interval of a section in cm.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	BOT_CM	10	Bot_cm	string	Bot_cm		float	cm	centimeters (cm)	Bottom value of an interval of a section in cm.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MBSF	11	Depth_mbsf	sql.NullString	Depth_mbsf		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf).
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MBSF_C	12	Depth_mbsf_c	sql.NullString	Depth_mbsf_c		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with compression applied.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MBSF_V	13	Depth_mbsf_v	sql.NullString	Depth_mbsf_v		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MBSF_VC	14	Depth_mbsf_vc	sql.NullString	Depth_mbsf_vc		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed and compression applied.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MBSF_E	15	Depth_mbsf_e	sql.NullString	Depth_mbsf_e		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MBSF_EC	16	Depth_mbsf_ec	sql.NullString	Depth_mbsf_ec		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed and compression applied.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MBSF_VE	17	Depth_mbsf_ve	sql.NullString	Depth_mbsf_ve		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids and exotics removed.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MBSF_VEC	18	Depth_mbsf_vec	sql.NullString	Depth_mbsf_vec		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids and exotics removed and compression applied.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MCD	19	Depth_mcd	sql.NullString	Depth_mcd		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd).
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MCD_C	20	Depth_mcd_c	sql.NullString	Depth_mcd_c		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with compression applied.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MCD_V	21	Depth_mcd_v	sql.NullString	Depth_mcd_v		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MCD_VC	22	Depth_mcd_vc	sql.NullString	Depth_mcd_vc		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed and compression applied.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MCD_E	23	Depth_mcd_e	sql.NullString	Depth_mcd_e		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MCD_EC	24	Depth_mcd_ec	sql.NullString	Depth_mcd_ec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed and compression applied.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MCD_VE	25	Depth_mcd_ve	sql.NullString	Depth_mcd_ve		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	DEPTH_MCD_VEC	26	Depth_mcd_vec	sql.NullString	Depth_mcd_vec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed and compression applied.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	PIECE	27	Piece	sql.NullInt64	Piece					Sequential number for a piece of rock (hard rock samples) within a section.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	SUB_PIECE	28	Sub_piece	sql.NullString	Sub_piece					Letter designation of a sub-piece of a hard rock piece in a section.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	SAMPLE_ID	29	Sample_id	int64	Sample_id					Identifier (ID) of a sample.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	LOCATION	30	Location	string	Location					Code that indicates the site where the Janus application is exercised.  Values are SHI(ship), GCR (Gulf Coast Repository), ECR (East Coast Repository) and BRE (Bremen repository).
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	SLIDE_NUMBER	31	Slide_number	int64	Slide_number					Number assigned to a thin section slide.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	TS_COMMENT	32	Ts_comment	sql.NullString	Ts_comment					Remark on a thin section.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	TS_SAMPLE_CODE_LAB	33	Ts_sample_code_lab	string	Ts_sample_code_lab					Code to indicate the shipboard lab that performed the analysis.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	URL	34	Url	sql.NullString	Url					Uniform Resource Locator (URL) for the image available on the internet.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	FILE_NAME	35	File_name	sql.NullString	File_name					Name of a thin section image file.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	IMAGE_DATE	36	Image_date	sql.NullString	Image_date					Date image was acquired.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	LIGHT_ABBR	37	Light_abbr	sql.NullString	Light_abbr					Abbreviation for microscope light type.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	MAGNIFICATION	38	Magnification	sql.NullString	Magnification					Magnification used for the microphotograph.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	FEATURE	39	Feature	sql.NullString	Feature					Description of a feature in a thin section image.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	SCIENTIST_INITIALS	40	Scientist_initials	sql.NullString	Scientist_initials					Initials of a scientist.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	IMAGE_FORMAT	41	Image_format	sql.NullString	Image_format					File image format of an image (TIF,JPG,PDF).
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	IMAGE_RESOLUTION	42	Image_resolution	sql.NullInt64	Image_resolution			dpi	dots per inch (dpi)	Resolution of the image in dpi.
JanusThinSectionImage	OCD_THIN_SECTION_IMAGE	MICRO_IMAGE_ID	43	Micro_image_id	sql.NullInt64	Micro_image_id					Identifier (ID) of a thin section microphotograph.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	LEG	1	Leg	int64	Leg					Number identifying the cruise.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	SITE	2	Site	int64	Site					Number identifying the site from which the core was retrieved. A site is the position of a beacon around which holes are drilled.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	HOLE	3	Hole	string	Hole					Letter identifying the hole at a site from which a core was retrieved or data was collected.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	CORE	4	Core	int64	Core					Sequential numbers identifying the cores retrieved from a particular hole.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	CORE_TYPE	5	Core_type	string	Core_type					Letter code identifying the drill bit/coring method used to retrieve the core.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	SECTION_NUMBER	6	Section_number	int64	Section_number					Sequential number of a section of a core.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	SECTION_TYPE	7	Section_type	string	Section_type					Type of a section (C=Core Catcher, S=Core).
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	SECTION_ID	8	Section_id	int64	Section_id					Identifier (ID) of a section of a core.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	TOP_CM	9	Top_cm	string	Top_cm		float	cm	centimeters (cm)	Top value of an interval of a section in cm.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MBSF	10	Depth_mbsf	sql.NullString	Depth_mbsf		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf).
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MBSF_C	11	Depth_mbsf_c	sql.NullString	Depth_mbsf_c		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with compression applied.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MBSF_V	12	Depth_mbsf_v	sql.NullString	Depth_mbsf_v		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MBSF_VC	13	Depth_mbsf_vc	sql.NullString	Depth_mbsf_vc		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed and compression applied.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MBSF_E	14	Depth_mbsf_e	sql.NullString	Depth_mbsf_e		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MBSF_EC	15	Depth_mbsf_ec	sql.NullString	Depth_mbsf_ec		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed and compression applied.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MBSF_VE	16	Depth_mbsf_ve	sql.NullString	Depth_mbsf_ve		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids and exotics removed.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MBSF_VEC	17	Depth_mbsf_vec	sql.NullString	Depth_mbsf_vec		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids and exotics removed and compression applied.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MCD	18	Depth_mcd	sql.NullString	Depth_mcd		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd).
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MCD_C	19	Depth_mcd_c	sql.NullString	Depth_mcd_c		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with compression applied.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MCD_V	20	Depth_mcd_v	sql.NullString	Depth_mcd_v		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MCD_VC	21	Depth_mcd_vc	sql.NullString	Depth_mcd_vc		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed and compression applied.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MCD_E	22	Depth_mcd_e	sql.NullString	Depth_mcd_e		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MCD_EC	23	Depth_mcd_ec	sql.NullString	Depth_mcd_ec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed and compression applied.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MCD_VE	24	Depth_mcd_ve	sql.NullString	Depth_mcd_ve		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	DEPTH_MCD_VEC	25	Depth_mcd_vec	sql.NullString	Depth_mcd_vec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed and compression applied.
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	PAGE_ID	26	Page_id	int64	Page_id					Identifier (ID) for order of image for same data type and same stratigraphic level (core, section, interval or depth).
JanusVcdHardRockImage	OCD_VCD_HARD_ROCK_IMAGE	URL	27	Url	string	Url					Uniform Resource Locator (URL) for the image available on the internet.
JanusVcdImage	OCD_VCD_IMAGE	LEG	1	Leg	int64	Leg					Number identifying the cruise.
JanusVcdImage	OCD_VCD_IMAGE	SITE	2	Site	int64	Site					Number identifying the site from which the core was retrieved. A site is the position of a beacon around which holes are drilled.
JanusVcdImage	OCD_VCD_IMAGE	HOLE	3	Hole	string	Hole					Letter identifying the hole at a site from which a core was retrieved or data was collected.
JanusVcdImage	OCD_VCD_IMAGE	CORE	4	Core	int64	Core					Sequential numbers identifying the cores retrieved from a particular hole.
JanusVcdImage	OCD_VCD_IMAGE	CORE_TYPE	5	Core_type	string	Core_type					Letter code identifying the drill bit/coring method used to retrieve the core.
JanusVcdImage	OCD_VCD_IMAGE	SECTION_NUMBER	6	Section_number	int64	Section_number					Sequential number of a section of a core.
JanusVcdImage	OCD_VCD_IMAGE	SECTION_TYPE	7	Section_type	string	Section_type					Type of a section (C=Core Catcher, S=Core).
JanusVcdImage	OCD_VCD_IMAGE	SECTION_ID	8	Section_id	int64	Section_id					Identifier (ID) of a section of a core.
JanusVcdImage	OCD_VCD_IMAGE	TOP_CM	9	Top_cm	string	Top_cm		float	cm	centimeters (cm)	Top value of an interval of a section in cm.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MBSF	10	Depth_mbsf	sql.NullString	Depth_mbsf		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf).
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MBSF_C	11	Depth_mbsf_c	sql.NullString	Depth_mbsf_c		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with compression applied.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MBSF_V	12	Depth_mbsf_v	sql.NullString	Depth_mbsf_v		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MBSF_VC	13	Depth_mbsf_vc	sql.NullString	Depth_mbsf_vc		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed and compression applied.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MBSF_E	14	Depth_mbsf_e	sql.NullString	Depth_mbsf_e		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MBSF_EC	15	Depth_mbsf_ec	sql.NullString	Depth_mbsf_ec		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed and compression applied.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MBSF_VE	16	Depth_mbsf_ve	sql.NullString	Depth_mbsf_ve		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids and exotics removed.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MBSF_VEC	17	Depth_mbsf_vec	sql.NullString	Depth_mbsf_vec		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids and exotics removed and compression applied.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MCD	18	Depth_mcd	sql.NullString	Depth_mcd		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd).
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MCD_C	19	Depth_mcd_c	sql.NullString	Depth_mcd_c		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with compression applied.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MCD_V	20	Depth_mcd_v	sql.NullString	Depth_mcd_v		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MCD_VC	21	Depth_mcd_vc	sql.NullString	Depth_mcd_vc		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed and compression applied.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MCD_E	22	Depth_mcd_e	sql.NullString	Depth_mcd_e		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MCD_EC	23	Depth_mcd_ec	sql.NullString	Depth_mcd_ec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed and compression applied.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MCD_VE	24	Depth_mcd_ve	sql.NullString	Depth_mcd_ve		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed.
JanusVcdImage	OCD_VCD_IMAGE	DEPTH_MCD_VEC	25	Depth_mcd_vec	sql.NullString	Depth_mcd_vec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed and compression applied.
JanusVcdImage	OCD_VCD_IMAGE	PAGE_ID	26	Page_id	int64	Page_id					Identifier (ID) for order of image for same data type and same stratigraphic level (core, section, interval or depth).
JanusVcdImage	OCD_VCD_IMAGE	URL	27	Url	string	Url					Uniform Resource Locator (URL) for the image available on the internet.
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	LEG	1	Leg	int64	Leg					Number identifying the cruise.
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	SITE	2	Site	int64	Site					Number identifying the site from which the core was retrieved. A site is the position of a beacon around which holes are drilled.
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	HOLE	3	Hole	string	Hole					Letter identifying the hole at a site from which a core was retrieved or data was collected.
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	CORE	4	Core	int64	Core					Sequential numbers identifying the cores retrieved from a particular hole.
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	CORE_TYPE	5	Core_type	string	Core_type					Letter code identifying the drill bit/coring method used to retrieve the core.
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	SECTION_NUMBER	6	Section_number	int64	Section_number					Sequential number of a section of a core.
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	SECTION_TYPE	7	Section_type	string	Section_type					Type of a section (C=Core Catcher, S=Core).
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	SECTION_ID	8	Section_id	int64	Section_id					Identifier (ID) of a section of a core.
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	TOP_CM	9	Top_cm	string	Top_cm		float	cm	centimeters (cm)	Top value of an interval of a section in cm.
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	DEPTH_MBSF	10	Depth_mbsf	sql.NullString	Depth_mbsf		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf).
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	DEPTH_MBSF_C	11	Depth_mbsf_c	sql.NullString	Depth_mbsf_c		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with compression applied.
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	DEPTH_MBSF_V	12	Depth_mbsf_v	sql.NullString	Depth_mbsf_v		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed.
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	DEPTH_MBSF_VC	13	Depth_mbsf_vc	sql.NullString	Depth_mbsf_vc		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed and compression applied.
JanusVcdStructureImage	OCD_VCD_STRUCTURE_IMAGE	DEPTH_MBSF_E	14	Depth_mbsf_e	sql.NullString	Depth_mbsf_e		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed.
