Leg	Site	Hole	Core	Core_type	Section_number	Section_type	Top_cm	Bot_cm	Depth_mbsf	Fossil_group	Fossil_group_name	Taxon_id	Genus_subgenus	Species_subspecies	Contaminated_reworked	Taxon_relative_abundance	Taxon_numeric_abundance	Taxon_percent_abundance	Presence_absence_flag	Sample_geologic_age_old	Sample_geologic_age_young	Sample_zone_old	Sample_zone_young	Sample_group_abundance	Sample_preservation	Sample_id	Location	Post_cruise_flag	Scientist_last_name	Scientist_first_name	Taxon_comment
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11515	Ammovertellina	sp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	14231	Aragonia	velascoensis										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11835	Astacolus	jarvisi										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	1940	Astacolus	sp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	2475	Astrononion	novozealandicum										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11740	Astrononion	sp.A										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	7680	Astrononion	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11840	Bifarina	sp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	7085	Bulimina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	14606	Bulimina	tuxpamensis										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	7100	Buliminella	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	36426	Cibicides	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	14876	Cibicidoides	praemundulus										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	7090	Cibicidoides	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11815	Conorbina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	7810	Cribrostomoides	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	4145	Cyclammina	amplectans										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	7845	Cyclammina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11415	Eggerella	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11820	Epistomina	sp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11845	Eponides	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	15406	Gavelinella	beccariiformis										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	15426	Gavelinella	intermedia										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11060	Gavelinella	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	15461	Globobulimina	affinis										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	15496	Globocassidulina	subglobosa										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11860	Globorotalites	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	15531	Glomospira	charoides										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	15546	Glomospira	gordialis										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	1090	Glomospira	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	6595	Gyroidina	sp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	7105	Gyroidinoides	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	15761	Haplophragmoides	porrectus										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	7800	Haplophragmoides	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11855	Haplophragmoides	walteri										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	41751	Heterolepa	sp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11750	Hormosina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11770	Hyperammina	kenmilleri										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11785	Hyperammina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	15891	Karrerulina	conversa										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11745	Lagenammina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	17786	Lenticulina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11765	Lituotuba	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	17796	Nodosaria	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	16416	Oridorsalis	umbonatus										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11780	Paratrochamminoides	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	43146	Polymorphinid	taxa										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11590	Praebulimina	sp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	16791	Pullenia	cretacea										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	7575	Pullenia	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	17821	Pyrulina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11450	Recurvoides	sp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	7540	Reophax	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11340	Rhizammina	sp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	2110	Rosalina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	17106	Rzehakina	epigona			1							R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11805	Saccammina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11775	Silicosigmoilina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	17266	Spiroplectammina	spectabilis										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	605	Spiroplectammina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	3530	Textularia	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	5515	Trifarina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	17486	Trochammina	globigeriniformis										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	36771	Trochammina	spp.			3							R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11755	Tube-shaped	species			5							R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	17831	Unidentified	benthic forams			3							R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	17841	Uvigerina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	11850	Uvigerinammina	spp.										R	P	1553353	SHI	F	benthics		
210	1276	A	30	R	6	C	25	35	1076	3	Benthic Foraminifers	1085	miolinids	unknown										R	P	1553353	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11810	Alabamina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11760	Ammobaculites	spp.			5							A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	14056	Ammobaculites	subcretaceus			1							A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	14066	Ammodiscus	cretaceus										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	5585	Ammodiscus	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	10005	Ammodiscus	tenuissima										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11515	Ammovertellina	sp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	14231	Aragonia	velascoensis										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11835	Astacolus	jarvisi										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	1940	Astacolus	sp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	2475	Astrononion	novozealandicum										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11740	Astrononion	sp.A										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	7680	Astrononion	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11840	Bifarina	sp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	7085	Bulimina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	14606	Bulimina	tuxpamensis										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	7100	Buliminella	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	36426	Cibicides	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	14876	Cibicidoides	praemundulus										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	7090	Cibicidoides	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11815	Conorbina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	7810	Cribrostomoides	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	4145	Cyclammina	amplectans										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	7845	Cyclammina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11415	Eggerella	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11820	Epistomina	sp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11845	Eponides	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	15406	Gavelinella	beccariiformis										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	15426	Gavelinella	intermedia										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11060	Gavelinella	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	15461	Globobulimina	affinis										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	15496	Globocassidulina	subglobosa										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11860	Globorotalites	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	15531	Glomospira	charoides										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	15546	Glomospira	gordialis										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	1090	Glomospira	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	6595	Gyroidina	sp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	7105	Gyroidinoides	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	15761	Haplophragmoides	porrectus										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	7800	Haplophragmoides	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11855	Haplophragmoides	walteri										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	41751	Heterolepa	sp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11750	Hormosina	spp.			1							A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11770	Hyperammina	kenmilleri										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11785	Hyperammina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	15891	Karrerulina	conversa										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11745	Lagenammina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	17786	Lenticulina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11765	Lituotuba	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	17796	Nodosaria	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	16416	Oridorsalis	umbonatus										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11780	Paratrochamminoides	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	43146	Polymorphinid	taxa										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11590	Praebulimina	sp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	16791	Pullenia	cretacea										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	7575	Pullenia	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	17821	Pyrulina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11450	Recurvoides	sp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	7540	Reophax	spp.			2							A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11340	Rhizammina	sp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	2110	Rosalina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	17106	Rzehakina	epigona										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11805	Saccammina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11775	Silicosigmoilina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	17266	Spiroplectammina	spectabilis			6							A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	605	Spiroplectammina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	3530	Textularia	spp.			1							A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	5515	Trifarina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	17486	Trochammina	globigeriniformis										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	36771	Trochammina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11755	Tube-shaped	species			16							A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	17831	Unidentified	benthic forams										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	17841	Uvigerina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	11850	Uvigerinammina	spp.										A	M	1553366	SHI	F	benthics		
210	1276	A	31	R	7	C	0	10	1086	3	Benthic Foraminifers	1085	miolinids	unknown										A	M	1553366	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11810	Alabamina	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11760	Ammobaculites	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	14056	Ammobaculites	subcretaceus										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	14066	Ammodiscus	cretaceus										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	5585	Ammodiscus	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	10005	Ammodiscus	tenuissima										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11515	Ammovertellina	sp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	14231	Aragonia	velascoensis										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11835	Astacolus	jarvisi										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	1940	Astacolus	sp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	2475	Astrononion	novozealandicum										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11740	Astrononion	sp.A										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	7680	Astrononion	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11840	Bifarina	sp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	7085	Bulimina	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	14606	Bulimina	tuxpamensis										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	7100	Buliminella	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	36426	Cibicides	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	14876	Cibicidoides	praemundulus										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	7090	Cibicidoides	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11815	Conorbina	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	7810	Cribrostomoides	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	4145	Cyclammina	amplectans										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	7845	Cyclammina	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11415	Eggerella	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11820	Epistomina	sp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11845	Eponides	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	15406	Gavelinella	beccariiformis										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	15426	Gavelinella	intermedia										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11060	Gavelinella	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	15461	Globobulimina	affinis										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	15496	Globocassidulina	subglobosa										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11860	Globorotalites	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	15531	Glomospira	charoides										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	15546	Glomospira	gordialis										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	1090	Glomospira	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	6595	Gyroidina	sp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	7105	Gyroidinoides	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	15761	Haplophragmoides	porrectus										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	7800	Haplophragmoides	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11855	Haplophragmoides	walteri										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	41751	Heterolepa	sp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11750	Hormosina	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11770	Hyperammina	kenmilleri										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11785	Hyperammina	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	15891	Karrerulina	conversa										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11745	Lagenammina	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	17786	Lenticulina	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11765	Lituotuba	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	17796	Nodosaria	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	16416	Oridorsalis	umbonatus										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11780	Paratrochamminoides	spp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	43146	Polymorphinid	taxa										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	11590	Praebulimina	sp.										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	16791	Pullenia	cretacea										T	P	1553377	SHI	F	benthics		
210	1276	A	32	R	8	C	10	20	1098	3	Benthic Foraminifers	7575	Pullenia	spp.										T	P	1553377	SHI	F	benthics		
